id_personne,region,date_declaration,date_payment,montant_declared,risque
58853,Île-de-France,2023-06-26,2023-09-13,3863.08,0
58854,Île-de-France,2023-09-11,2023-11-23,3986.39,0
58855,Provence-Alpes-Côte d'Azur,2024-12-18,2025-01-15,3912.34,0
58856,Occitanie,2023-08-11,2023-09-01,4937.29,0
58857,Nouvelle-Aquitaine,2024-03-07,2024-05-11,3329.83,0
58858,Île-de-France,2025-02-09,2025-03-17,2078.91,0
58859,Île-de-France,2023-12-25,2024-02-15,4860.01,0
58860,Nouvelle-Aquitaine,2023-10-31,2023-11-07,296.07,0
58861,Auvergne-Rhône-Alpes,2024-02-12,2024-03-13,165.37,0
58862,Île-de-France,2025-07-23,2025-08-12,2819.34,0
58863,Île-de-France,2025-06-10,2025-07-12,1288.17,0
58864,Île-de-France,2025-05-30,2025-06-13,723.16,0
58865,Provence-Alpes-Côte d'Azur,2024-10-14,2025-01-06,3246.89,0
58866,Nouvelle-Aquitaine,2024-07-01,2024-08-11,4545.84,0
58867,Île-de-France,2024-04-20,2024-07-13,4231.61,0
58868,Nouvelle-Aquitaine,2024-12-21,2024-12-29,3907.4,0
58869,Provence-Alpes-Côte d'Azur,2024-01-05,2024-02-03,2929.76,0
58870,Occitanie,2024-07-15,2024-09-21,2699.88,0
58871,Occitanie,2023-04-13,2023-05-30,636.29,0
58872,Nouvelle-Aquitaine,2024-01-24,2024-03-09,4446.45,1
58873,Occitanie,2025-04-10,2025-06-09,1047.14,0
58874,Provence-Alpes-Côte d'Azur,2023-02-24,2023-04-15,700.68,0
58875,Occitanie,2023-04-09,2023-06-19,3675.84,0
58876,Provence-Alpes-Côte d'Azur,2024-01-05,2024-03-17,1743.29,0
58877,Provence-Alpes-Côte d'Azur,2022-11-22,2023-01-31,295.07,0
58878,Occitanie,2023-02-04,2023-03-20,1514.33,0
58879,Île-de-France,2025-04-06,2025-04-08,1958.31,0
58880,Occitanie,2025-06-02,2025-06-05,2056.99,0
58881,Occitanie,2023-08-22,2023-10-24,775.94,0
58882,Île-de-France,2023-05-18,2023-05-19,829.49,0
58883,Île-de-France,2022-12-24,2023-03-13,2324.63,0
58884,Auvergne-Rhône-Alpes,2025-02-27,2025-03-25,1129.34,0
58885,Provence-Alpes-Côte d'Azur,2023-07-23,2023-10-07,3017.27,1
58886,Occitanie,2024-12-29,2025-02-05,3504.2,0
58887,Nouvelle-Aquitaine,2024-04-10,2024-07-08,1143.01,0
58888,Île-de-France,2022-11-19,2023-01-24,2290.45,0
58889,Nouvelle-Aquitaine,2024-03-19,2024-05-30,2926.88,0
58890,Auvergne-Rhône-Alpes,2022-11-11,2022-12-14,1795.81,0
58891,Provence-Alpes-Côte d'Azur,2023-06-30,2023-07-20,384.11,0
58892,Occitanie,2023-11-26,2024-01-14,3435.25,0
58893,Île-de-France,2024-02-15,2024-03-26,1992.14,0
58894,Provence-Alpes-Côte d'Azur,2023-08-08,2023-09-20,4091.2,0
58895,Île-de-France,2024-03-08,2024-05-26,2634.55,0
58896,Nouvelle-Aquitaine,2024-12-20,2025-03-12,3647.3,0
58897,Occitanie,2024-12-20,2025-01-06,4922.29,0
58898,Provence-Alpes-Côte d'Azur,2025-01-12,2025-02-12,658.96,0
58899,Auvergne-Rhône-Alpes,2024-12-18,2024-12-25,117.44,0
58900,Provence-Alpes-Côte d'Azur,2024-06-24,2024-08-18,484.67,1
58901,Auvergne-Rhône-Alpes,2022-11-26,2023-01-22,2869.94,0
58902,Nouvelle-Aquitaine,2023-05-04,2023-05-06,2461.56,0
58903,Île-de-France,2024-07-16,2024-07-21,1477.23,0
58904,Provence-Alpes-Côte d'Azur,2023-01-12,2023-02-05,716.92,0
58905,Auvergne-Rhône-Alpes,2025-06-07,2025-07-24,4714.36,1
58906,Provence-Alpes-Côte d'Azur,2023-12-07,2023-12-07,1660.56,0
58907,Nouvelle-Aquitaine,2024-08-17,2024-11-06,2003.22,0
58908,Occitanie,2025-08-04,2025-10-01,2113.33,0
58909,Nouvelle-Aquitaine,2023-11-18,2024-01-23,2437.33,0
58910,Nouvelle-Aquitaine,2025-01-25,2025-04-25,4504.61,0
58911,Occitanie,2023-09-27,2023-12-18,4121.84,0
58912,Auvergne-Rhône-Alpes,2024-12-21,2025-01-25,4043.55,0
58913,Auvergne-Rhône-Alpes,2022-12-27,2023-01-15,1558.23,0
58914,Auvergne-Rhône-Alpes,2025-05-06,2025-05-06,594.82,0
58915,Auvergne-Rhône-Alpes,2024-05-28,2024-06-01,1675.89,0
58916,Provence-Alpes-Côte d'Azur,2023-10-05,2023-11-24,1892.65,0
58917,Île-de-France,2024-01-09,2024-02-11,2765.52,1
58918,Auvergne-Rhône-Alpes,2023-05-16,2023-05-29,2565.05,0
58919,Île-de-France,2023-05-07,2023-06-22,1766.74,0
58920,Provence-Alpes-Côte d'Azur,2023-12-01,2024-02-05,3147.14,0
58921,Île-de-France,2022-11-07,2022-11-13,4618.32,0
58922,Auvergne-Rhône-Alpes,2024-04-02,2024-04-07,1945.0,0
58923,Provence-Alpes-Côte d'Azur,2023-05-24,2023-07-12,1837.79,0
58924,Nouvelle-Aquitaine,2023-04-18,2023-07-02,1632.66,0
58925,Île-de-France,2023-09-19,2023-11-27,4430.97,0
58926,Île-de-France,2025-09-18,2025-12-13,4743.79,0
58927,Occitanie,2024-04-14,2024-06-27,3935.3,0
58928,Provence-Alpes-Côte d'Azur,2024-12-14,2025-01-07,2055.65,0
58929,Île-de-France,2023-08-18,2023-11-03,1220.24,1
58930,Auvergne-Rhône-Alpes,2023-02-20,2023-03-04,691.55,0
58931,Nouvelle-Aquitaine,2025-05-27,2025-08-02,2372.38,0
58932,Île-de-France,2022-12-01,2022-12-19,1611.75,1
58933,Nouvelle-Aquitaine,2023-04-16,2023-06-27,3079.38,1
58934,Provence-Alpes-Côte d'Azur,2024-10-27,2024-11-26,2572.95,0
58935,Occitanie,2025-01-27,2025-03-15,1760.31,0
58936,Auvergne-Rhône-Alpes,2024-04-13,2024-06-19,4383.1,1
58937,Occitanie,2025-04-22,2025-05-11,2868.81,0
58938,Occitanie,2023-08-05,2023-08-24,1651.36,0
58939,Auvergne-Rhône-Alpes,2023-05-01,2023-07-13,4406.34,0
58940,Nouvelle-Aquitaine,2025-07-24,2025-10-06,1227.81,0
58941,Provence-Alpes-Côte d'Azur,2022-09-26,2022-11-11,3419.94,0
58942,Nouvelle-Aquitaine,2024-09-20,2024-10-28,623.22,1
58943,Provence-Alpes-Côte d'Azur,2024-10-16,2024-11-08,207.93,1
58944,Île-de-France,2025-03-16,2025-03-30,2885.51,1
58945,Provence-Alpes-Côte d'Azur,2023-06-22,2023-08-04,1086.93,0
58946,Île-de-France,2024-06-25,2024-08-09,589.21,0
58947,Île-de-France,2025-06-20,2025-09-04,4967.39,0
58948,Provence-Alpes-Côte d'Azur,2023-09-13,2023-10-21,4851.55,0
58949,Provence-Alpes-Côte d'Azur,2024-07-15,2024-09-08,3957.83,0
58950,Auvergne-Rhône-Alpes,2024-03-29,2024-04-11,3225.9,0
58951,Auvergne-Rhône-Alpes,2024-07-24,2024-08-13,4433.18,0
58952,Auvergne-Rhône-Alpes,2025-04-07,2025-06-13,4635.23,0
58953,Provence-Alpes-Côte d'Azur,2025-04-04,2025-05-08,4992.26,0
58954,Nouvelle-Aquitaine,2023-09-19,2023-10-06,4321.63,0
58955,Île-de-France,2025-02-04,2025-03-30,2712.64,0
58956,Île-de-France,2023-06-11,2023-08-31,3855.37,0
58957,Provence-Alpes-Côte d'Azur,2025-01-03,2025-01-26,3374.1,0
58958,Provence-Alpes-Côte d'Azur,2024-07-01,2024-08-30,3590.64,0
58959,Occitanie,2023-11-15,2023-11-17,2986.11,0
58960,Auvergne-Rhône-Alpes,2023-03-15,2023-06-11,186.48,1
58961,Nouvelle-Aquitaine,2025-02-03,2025-02-22,923.95,0
58962,Provence-Alpes-Côte d'Azur,2024-07-17,2024-09-10,1348.94,0
58963,Occitanie,2024-03-06,2024-03-14,2270.71,0
58964,Occitanie,2023-05-15,2023-08-03,3912.23,0
58965,Auvergne-Rhône-Alpes,2023-12-15,2024-03-08,4897.76,0
58966,Île-de-France,2024-10-21,2024-10-21,3519.54,0
58967,Provence-Alpes-Côte d'Azur,2024-10-14,2024-12-07,3716.77,0
58968,Île-de-France,2023-03-08,2023-04-15,2665.31,0
58969,Nouvelle-Aquitaine,2025-02-10,2025-03-19,599.62,0
58970,Occitanie,2022-12-04,2023-03-02,1899.06,0
58971,Île-de-France,2024-11-19,2025-02-15,2428.4,0
58972,Provence-Alpes-Côte d'Azur,2025-06-30,2025-07-26,1924.68,0
58973,Nouvelle-Aquitaine,2024-02-12,2024-02-23,2560.21,0
58974,Occitanie,2025-08-29,2025-09-12,1943.57,0
58975,Occitanie,2023-04-14,2023-05-23,1024.69,0
58976,Occitanie,2025-08-22,2025-10-30,312.2,0
58977,Nouvelle-Aquitaine,2023-02-03,2023-03-19,4695.14,0
58978,Île-de-France,2022-09-25,2022-10-10,1393.8,1
58979,Provence-Alpes-Côte d'Azur,2024-09-17,2024-12-15,1861.36,0
58980,Nouvelle-Aquitaine,2025-06-20,2025-07-02,2909.9,0
58981,Occitanie,2025-07-02,2025-09-28,3150.12,0
58982,Occitanie,2023-01-17,2023-03-28,3718.61,0
58983,Nouvelle-Aquitaine,2022-09-29,2022-11-20,1411.25,0
58984,Auvergne-Rhône-Alpes,2025-01-13,2025-04-06,4023.31,0
58985,Île-de-France,2023-07-12,2023-08-16,4201.05,1
58986,Auvergne-Rhône-Alpes,2023-02-17,2023-05-04,1614.58,0
58987,Occitanie,2025-05-02,2025-07-19,207.13,1
58988,Auvergne-Rhône-Alpes,2023-10-24,2023-12-08,4120.87,1
58989,Auvergne-Rhône-Alpes,2022-11-25,2023-01-04,3460.71,0
58990,Nouvelle-Aquitaine,2025-03-29,2025-05-17,999.16,0
58991,Occitanie,2025-07-15,2025-10-05,3415.97,0
58992,Nouvelle-Aquitaine,2022-10-23,2023-01-02,4181.51,0
58993,Auvergne-Rhône-Alpes,2024-10-18,2024-11-22,2891.43,1
58994,Île-de-France,2023-11-07,2023-12-29,4969.26,0
58995,Occitanie,2023-04-13,2023-05-04,1886.89,0
58996,Île-de-France,2024-07-14,2024-09-30,4680.04,0
58997,Nouvelle-Aquitaine,2024-10-03,2024-11-28,3614.11,0
58998,Auvergne-Rhône-Alpes,2025-07-30,2025-08-16,683.16,0
58999,Provence-Alpes-Côte d'Azur,2024-08-18,2024-08-26,1165.38,0
59000,Provence-Alpes-Côte d'Azur,2024-03-20,2024-05-15,3270.12,0
59001,Île-de-France,2024-08-01,2024-09-08,4468.13,1
59002,Nouvelle-Aquitaine,2023-02-22,2023-04-05,2930.88,0
59003,Occitanie,2024-07-16,2024-09-30,4603.57,0
59004,Nouvelle-Aquitaine,2024-05-10,2024-06-10,4097.54,0
59005,Nouvelle-Aquitaine,2023-11-10,2023-12-16,3362.25,1
59006,Occitanie,2025-09-16,2025-12-05,1546.9,0
59007,Île-de-France,2023-09-20,2023-09-21,3372.55,0
59008,Nouvelle-Aquitaine,2023-10-13,2023-12-28,517.0,0
59009,Auvergne-Rhône-Alpes,2023-04-25,2023-06-01,2691.47,0
59010,Nouvelle-Aquitaine,2024-08-19,2024-10-02,4432.56,0
59011,Île-de-France,2023-08-26,2023-11-02,2270.58,0
59012,Occitanie,2024-04-30,2024-06-18,828.64,0
59013,Occitanie,2024-08-31,2024-10-09,103.96,0
59014,Auvergne-Rhône-Alpes,2023-07-27,2023-08-28,4127.2,0
59015,Île-de-France,2023-04-16,2023-06-13,4839.83,1
59016,Nouvelle-Aquitaine,2023-06-03,2023-06-07,2429.34,0
59017,Occitanie,2023-12-07,2024-02-17,3281.73,0
59018,Occitanie,2025-03-28,2025-05-23,491.24,1
59019,Nouvelle-Aquitaine,2025-01-16,2025-02-26,4028.24,0
59020,Provence-Alpes-Côte d'Azur,2024-08-18,2024-08-27,4268.76,0
59021,Île-de-France,2023-06-18,2023-08-01,3131.13,0
59022,Nouvelle-Aquitaine,2024-01-21,2024-03-15,500.41,0
59023,Auvergne-Rhône-Alpes,2023-06-17,2023-08-08,4593.54,0
59024,Provence-Alpes-Côte d'Azur,2023-05-02,2023-05-13,3065.24,0
59025,Occitanie,2022-10-27,2023-01-22,255.35,0
59026,Auvergne-Rhône-Alpes,2025-09-14,2025-11-02,2777.84,0
59027,Auvergne-Rhône-Alpes,2025-05-23,2025-08-09,3285.76,0
59028,Auvergne-Rhône-Alpes,2025-04-13,2025-06-10,2520.03,0
59029,Île-de-France,2024-11-03,2025-01-15,1292.65,0
59030,Occitanie,2023-04-12,2023-04-17,4530.25,0
59031,Auvergne-Rhône-Alpes,2024-12-08,2025-01-27,1202.04,0
59032,Occitanie,2024-01-29,2024-02-09,3815.75,1
59033,Auvergne-Rhône-Alpes,2025-04-13,2025-05-23,1396.85,0
59034,Île-de-France,2023-11-30,2023-11-30,1332.88,0
59035,Provence-Alpes-Côte d'Azur,2024-06-16,2024-08-31,932.92,0
59036,Nouvelle-Aquitaine,2024-12-06,2024-12-26,894.84,0
59037,Île-de-France,2023-04-07,2023-07-03,3883.06,0
59038,Nouvelle-Aquitaine,2023-04-19,2023-04-19,3252.74,0
59039,Provence-Alpes-Côte d'Azur,2024-08-11,2024-08-20,3083.58,0
59040,Occitanie,2025-06-14,2025-08-10,129.03,0
59041,Nouvelle-Aquitaine,2023-12-15,2024-01-26,2447.32,0
59042,Auvergne-Rhône-Alpes,2022-11-22,2023-01-05,4048.95,0
59043,Provence-Alpes-Côte d'Azur,2023-09-25,2023-11-10,589.22,0
59044,Auvergne-Rhône-Alpes,2022-10-18,2022-11-07,3573.62,0
59045,Île-de-France,2025-04-26,2025-05-01,111.24,0
59046,Nouvelle-Aquitaine,2022-10-16,2023-01-05,3641.6,0
59047,Nouvelle-Aquitaine,2025-03-19,2025-06-11,515.6,0
59048,Occitanie,2023-11-17,2024-01-12,545.0,0
59049,Île-de-France,2023-02-23,2023-03-03,2542.86,0
59050,Occitanie,2023-09-06,2023-09-21,1913.24,0
59051,Provence-Alpes-Côte d'Azur,2023-11-29,2024-02-16,2357.97,0
59052,Provence-Alpes-Côte d'Azur,2023-05-21,2023-05-22,4129.57,0
59053,Nouvelle-Aquitaine,2025-04-18,2025-06-02,4312.89,0
59054,Auvergne-Rhône-Alpes,2024-06-24,2024-09-14,1785.66,0
59055,Provence-Alpes-Côte d'Azur,2025-04-08,2025-07-05,1487.06,0
59056,Nouvelle-Aquitaine,2024-04-01,2024-04-19,3343.72,0
59057,Île-de-France,2024-08-31,2024-09-12,2927.01,0
59058,Occitanie,2023-11-06,2024-02-01,1611.58,0
59059,Nouvelle-Aquitaine,2024-05-04,2024-07-26,2203.82,0
59060,Île-de-France,2022-10-30,2022-12-25,126.42,0
59061,Nouvelle-Aquitaine,2024-05-26,2024-05-30,888.27,0
59062,Auvergne-Rhône-Alpes,2023-04-06,2023-06-13,3683.43,1
59063,Nouvelle-Aquitaine,2024-08-28,2024-11-24,1011.91,0
59064,Provence-Alpes-Côte d'Azur,2025-03-09,2025-05-15,1028.12,0
59065,Auvergne-Rhône-Alpes,2025-05-10,2025-07-23,3455.32,0
59066,Occitanie,2023-11-03,2024-01-20,3099.1,0
59067,Nouvelle-Aquitaine,2023-07-13,2023-07-14,3711.32,0
59068,Provence-Alpes-Côte d'Azur,2024-01-30,2024-04-09,4248.37,1
59069,Occitanie,2024-06-23,2024-07-03,4784.42,0
59070,Nouvelle-Aquitaine,2023-10-31,2023-11-07,634.97,0
59071,Nouvelle-Aquitaine,2025-05-02,2025-06-04,4216.95,0
59072,Île-de-France,2025-01-15,2025-03-07,4840.6,0
59073,Île-de-France,2024-01-19,2024-03-27,529.01,1
59074,Auvergne-Rhône-Alpes,2023-09-27,2023-11-30,3500.73,0
59075,Auvergne-Rhône-Alpes,2025-02-19,2025-04-18,1693.74,1
59076,Île-de-France,2025-04-03,2025-05-28,341.48,0
59077,Provence-Alpes-Côte d'Azur,2024-05-15,2024-05-29,196.17,0
59078,Île-de-France,2025-09-12,2025-09-26,3337.33,0
59079,Occitanie,2023-02-25,2023-03-25,4688.07,0
59080,Île-de-France,2024-03-31,2024-06-14,1368.57,1
59081,Île-de-France,2022-11-04,2022-11-06,4032.05,0
59082,Nouvelle-Aquitaine,2025-05-16,2025-05-28,228.09,0
59083,Nouvelle-Aquitaine,2023-09-29,2023-11-07,3967.54,1
59084,Auvergne-Rhône-Alpes,2024-08-15,2024-08-20,1158.45,0
59085,Nouvelle-Aquitaine,2022-10-10,2023-01-03,2810.83,0
59086,Île-de-France,2023-10-31,2023-11-05,1938.97,1
59087,Provence-Alpes-Côte d'Azur,2023-09-04,2023-10-22,325.85,0
59088,Nouvelle-Aquitaine,2025-02-20,2025-05-04,4082.19,0
59089,Provence-Alpes-Côte d'Azur,2023-12-17,2024-01-04,1640.42,0
59090,Occitanie,2023-10-27,2023-10-27,3359.61,0
59091,Auvergne-Rhône-Alpes,2024-04-29,2024-05-08,1296.09,0
59092,Île-de-France,2024-02-19,2024-04-12,3969.5,1
59093,Île-de-France,2025-06-05,2025-07-03,1845.86,0
59094,Île-de-France,2023-08-29,2023-09-12,4668.13,0
59095,Occitanie,2024-08-31,2024-10-08,1958.94,0
59096,Nouvelle-Aquitaine,2023-04-19,2023-06-13,4810.87,0
59097,Provence-Alpes-Côte d'Azur,2023-09-28,2023-11-16,4424.12,0
59098,Auvergne-Rhône-Alpes,2023-12-27,2024-02-19,3721.96,1
59099,Île-de-France,2025-06-30,2025-07-06,1011.37,1
59100,Nouvelle-Aquitaine,2023-09-16,2023-11-21,4568.26,1
59101,Île-de-France,2023-08-24,2023-09-09,3915.88,0
59102,Nouvelle-Aquitaine,2022-12-23,2023-02-07,2648.35,1
59103,Nouvelle-Aquitaine,2024-01-19,2024-03-08,4000.41,0
59104,Auvergne-Rhône-Alpes,2023-11-26,2024-01-18,4158.88,0
59105,Nouvelle-Aquitaine,2023-08-29,2023-09-03,1181.15,1
59106,Provence-Alpes-Côte d'Azur,2024-01-11,2024-03-02,4493.31,0
59107,Auvergne-Rhône-Alpes,2024-03-27,2024-03-28,3659.6,0
59108,Nouvelle-Aquitaine,2023-04-15,2023-04-23,1074.92,1
59109,Provence-Alpes-Côte d'Azur,2023-11-20,2024-02-17,1892.17,0
59110,Île-de-France,2025-02-25,2025-03-18,833.81,0
59111,Nouvelle-Aquitaine,2023-01-09,2023-02-10,370.68,0
59112,Provence-Alpes-Côte d'Azur,2023-07-13,2023-09-29,1678.3,0
59113,Occitanie,2024-02-19,2024-03-05,3625.9,0
59114,Provence-Alpes-Côte d'Azur,2024-09-06,2024-09-19,4819.83,0
59115,Nouvelle-Aquitaine,2025-07-13,2025-09-27,4787.86,0
59116,Île-de-France,2024-09-13,2024-10-02,2332.56,0
59117,Provence-Alpes-Côte d'Azur,2024-01-02,2024-03-12,1733.49,0
59118,Auvergne-Rhône-Alpes,2023-09-10,2023-11-23,1976.07,0
59119,Île-de-France,2025-02-15,2025-04-26,1246.09,0
59120,Occitanie,2025-03-23,2025-05-13,113.45,0
59121,Occitanie,2023-07-26,2023-10-13,3716.54,1
59122,Nouvelle-Aquitaine,2023-01-16,2023-04-04,644.58,0
59123,Nouvelle-Aquitaine,2023-08-31,2023-10-29,3640.39,0
59124,Nouvelle-Aquitaine,2023-04-08,2023-06-06,1209.5,0
59125,Nouvelle-Aquitaine,2025-05-17,2025-08-03,881.27,0
59126,Provence-Alpes-Côte d'Azur,2024-03-19,2024-06-02,982.74,0
59127,Provence-Alpes-Côte d'Azur,2024-01-08,2024-01-12,691.79,0
59128,Nouvelle-Aquitaine,2023-10-17,2023-11-20,2132.2,0
59129,Auvergne-Rhône-Alpes,2025-05-26,2025-07-27,2062.56,0
59130,Nouvelle-Aquitaine,2025-04-23,2025-05-27,1437.38,0
59131,Île-de-France,2023-05-07,2023-05-19,2532.94,1
59132,Auvergne-Rhône-Alpes,2023-04-19,2023-06-25,4731.26,0
59133,Occitanie,2024-06-17,2024-09-15,4664.06,0
59134,Île-de-France,2024-04-16,2024-07-12,3597.53,0
59135,Île-de-France,2024-07-13,2024-08-26,1274.48,0
59136,Occitanie,2025-05-20,2025-08-09,633.9,0
59137,Occitanie,2025-07-25,2025-09-02,262.52,0
59138,Provence-Alpes-Côte d'Azur,2022-11-30,2022-12-11,3297.46,0
59139,Auvergne-Rhône-Alpes,2024-10-07,2024-12-15,4599.91,0
59140,Île-de-France,2025-07-08,2025-08-10,3639.85,0
59141,Provence-Alpes-Côte d'Azur,2024-06-01,2024-08-13,284.06,0
59142,Provence-Alpes-Côte d'Azur,2023-12-14,2024-02-16,3699.66,0
59143,Nouvelle-Aquitaine,2024-12-03,2025-02-07,214.17,1
59144,Provence-Alpes-Côte d'Azur,2024-01-19,2024-03-23,4830.27,0
59145,Occitanie,2025-01-28,2025-04-15,4133.85,0
59146,Île-de-France,2023-08-04,2023-09-11,2717.43,0
59147,Auvergne-Rhône-Alpes,2024-03-23,2024-05-08,2811.85,0
59148,Nouvelle-Aquitaine,2024-10-17,2024-11-07,2576.47,0
59149,Île-de-France,2023-12-23,2024-01-26,4888.77,1
59150,Occitanie,2023-08-23,2023-09-07,1903.85,0
59151,Nouvelle-Aquitaine,2023-01-17,2023-01-26,1875.95,0
59152,Île-de-France,2024-01-08,2024-01-18,2799.64,0
59153,Île-de-France,2023-12-10,2023-12-22,3132.26,0
59154,Île-de-France,2025-06-10,2025-08-13,3496.99,0
59155,Île-de-France,2025-07-10,2025-10-01,3515.37,0
59156,Île-de-France,2024-08-14,2024-11-01,2545.2,0
59157,Provence-Alpes-Côte d'Azur,2025-03-24,2025-05-08,4892.46,0
59158,Provence-Alpes-Côte d'Azur,2024-07-23,2024-09-29,1517.28,0
59159,Nouvelle-Aquitaine,2023-12-17,2024-02-16,4853.23,0
59160,Occitanie,2025-07-15,2025-09-30,3553.59,0
59161,Provence-Alpes-Côte d'Azur,2023-05-25,2023-05-28,4535.22,0
59162,Provence-Alpes-Côte d'Azur,2023-10-15,2023-12-21,3400.27,0
59163,Île-de-France,2024-09-14,2024-09-24,485.67,0
59164,Auvergne-Rhône-Alpes,2022-12-18,2023-01-25,1576.06,0
59165,Nouvelle-Aquitaine,2025-04-10,2025-07-08,4273.77,0
59166,Île-de-France,2023-04-13,2023-06-14,1983.66,0
59167,Auvergne-Rhône-Alpes,2023-03-31,2023-06-09,3534.15,1
59168,Auvergne-Rhône-Alpes,2023-06-18,2023-08-23,688.18,0
59169,Provence-Alpes-Côte d'Azur,2025-04-30,2025-05-22,192.6,0
59170,Occitanie,2025-09-19,2025-11-15,2740.15,0
59171,Occitanie,2023-09-18,2023-10-06,2811.31,0
59172,Nouvelle-Aquitaine,2023-12-21,2024-03-12,1660.36,0
59173,Provence-Alpes-Côte d'Azur,2023-05-16,2023-06-21,4775.67,0
59174,Provence-Alpes-Côte d'Azur,2024-09-28,2024-10-19,2897.78,0
59175,Occitanie,2022-11-19,2022-11-24,117.16,0
59176,Provence-Alpes-Côte d'Azur,2024-11-25,2025-02-13,675.29,0
59177,Provence-Alpes-Côte d'Azur,2024-11-22,2025-01-21,4940.36,0
59178,Île-de-France,2023-06-13,2023-07-25,4946.79,0
59179,Provence-Alpes-Côte d'Azur,2024-10-16,2024-11-05,3232.65,0
59180,Île-de-France,2023-12-06,2024-01-07,4973.71,0
59181,Occitanie,2023-12-14,2023-12-27,4207.87,1
59182,Occitanie,2024-11-25,2025-01-20,2683.97,0
59183,Provence-Alpes-Côte d'Azur,2024-12-12,2025-01-14,227.32,1
59184,Occitanie,2025-04-21,2025-06-28,4629.03,0
59185,Nouvelle-Aquitaine,2022-10-02,2022-12-15,1748.34,0
59186,Nouvelle-Aquitaine,2023-10-11,2023-11-17,4220.01,0
59187,Île-de-France,2024-03-31,2024-06-16,3479.01,0
59188,Nouvelle-Aquitaine,2024-02-19,2024-04-17,1267.49,1
59189,Auvergne-Rhône-Alpes,2023-05-27,2023-07-14,4967.08,0
59190,Auvergne-Rhône-Alpes,2025-01-12,2025-02-06,2231.59,0
59191,Auvergne-Rhône-Alpes,2024-05-09,2024-05-10,3090.22,0
59192,Nouvelle-Aquitaine,2024-06-09,2024-07-19,750.89,0
59193,Nouvelle-Aquitaine,2025-01-29,2025-03-28,4653.68,1
59194,Occitanie,2024-07-22,2024-09-21,4273.69,0
59195,Auvergne-Rhône-Alpes,2023-09-10,2023-10-13,2569.46,0
59196,Auvergne-Rhône-Alpes,2025-07-23,2025-10-01,4755.08,0
59197,Auvergne-Rhône-Alpes,2022-10-08,2022-12-22,2521.96,0
59198,Île-de-France,2023-08-02,2023-09-11,434.52,1
59199,Île-de-France,2023-01-21,2023-04-11,4535.07,0
59200,Occitanie,2024-04-28,2024-05-04,1724.06,0
59201,Provence-Alpes-Côte d'Azur,2022-12-27,2023-03-26,2149.32,0
59202,Île-de-France,2024-11-07,2024-12-01,4737.9,1
59203,Provence-Alpes-Côte d'Azur,2024-12-15,2025-01-14,3993.44,0
59204,Auvergne-Rhône-Alpes,2025-01-30,2025-02-07,2049.45,0
59205,Auvergne-Rhône-Alpes,2023-07-02,2023-07-09,4385.56,0
59206,Île-de-France,2024-12-07,2025-01-27,3658.22,0
59207,Île-de-France,2025-01-09,2025-03-11,1561.86,0
59208,Auvergne-Rhône-Alpes,2023-08-11,2023-09-21,1225.15,0
59209,Nouvelle-Aquitaine,2024-10-15,2024-11-30,3321.24,0
59210,Île-de-France,2025-02-28,2025-03-16,3634.39,0
59211,Occitanie,2024-06-22,2024-07-25,117.51,0
59212,Île-de-France,2023-09-23,2023-10-31,3949.83,0
59213,Nouvelle-Aquitaine,2023-09-11,2023-11-21,2654.81,0
59214,Occitanie,2024-10-06,2025-01-04,2692.29,0
59215,Provence-Alpes-Côte d'Azur,2023-04-30,2023-07-03,1091.66,0
59216,Occitanie,2024-07-10,2024-07-12,3665.87,0
59217,Île-de-France,2024-08-12,2024-08-24,4795.38,0
59218,Auvergne-Rhône-Alpes,2024-06-09,2024-06-23,2496.75,0
59219,Auvergne-Rhône-Alpes,2022-12-09,2022-12-29,1717.32,0
59220,Nouvelle-Aquitaine,2023-11-29,2024-02-19,4359.57,0
59221,Nouvelle-Aquitaine,2025-04-17,2025-04-27,4483.38,1
59222,Provence-Alpes-Côte d'Azur,2024-06-03,2024-08-14,3544.08,1
59223,Nouvelle-Aquitaine,2022-12-02,2023-01-27,2614.26,0
59224,Occitanie,2022-10-16,2022-11-11,3130.12,0
59225,Provence-Alpes-Côte d'Azur,2025-04-26,2025-05-24,2859.56,0
59226,Nouvelle-Aquitaine,2023-04-23,2023-05-09,1383.95,0
59227,Nouvelle-Aquitaine,2024-04-04,2024-06-04,3793.22,0
59228,Occitanie,2024-12-05,2025-01-12,596.0,0
59229,Occitanie,2025-09-19,2025-10-18,4394.01,0
59230,Nouvelle-Aquitaine,2023-07-07,2023-10-01,2093.45,0
59231,Provence-Alpes-Côte d'Azur,2024-12-15,2024-12-15,3106.8,0
59232,Provence-Alpes-Côte d'Azur,2023-03-27,2023-04-30,1491.87,0
59233,Provence-Alpes-Côte d'Azur,2022-09-29,2022-12-20,1775.67,0
59234,Auvergne-Rhône-Alpes,2024-01-23,2024-03-17,1156.39,0
59235,Nouvelle-Aquitaine,2024-09-10,2024-11-25,3709.06,1
59236,Auvergne-Rhône-Alpes,2025-05-14,2025-07-09,4880.58,0
59237,Provence-Alpes-Côte d'Azur,2024-02-20,2024-04-06,4251.44,0
59238,Provence-Alpes-Côte d'Azur,2024-05-17,2024-05-31,113.49,1
59239,Île-de-France,2025-07-30,2025-10-07,4452.41,0
59240,Auvergne-Rhône-Alpes,2024-05-06,2024-07-05,4117.46,0
